
==== 樣品級監控 ====
樣品ID,站點,結果,瑕疵名稱,分數
0,1,NG,SC,0.42
0,2,OK,bp,0.39
0,3,NG,outsc,0.84
0,4,NG,outsc,0.76
1,1,OK,OK,0.00
1,2,OK,OK,0.00
1,3,NG,outsc,0.75
1,4,NG,outsc,0.85
2,1,OK,OK,0.00
2,2,NG,WP,0.80
2,3,NG,outsc,0.79
2,4,NG,outsc,0.81
3,1,OK,OK,0.00
3,2,NG,bp,0.78
3,3,NG,outsc,0.64
3,4,NG,outsc,0.70
4,1,NG,SC,0.89
4,2,NG,SC,0.90
4,3,NG,outsc,0.53
4,4,NG,outsc,0.72
5,1,NG,bp,0.80
5,2,NG,bp,0.84
5,3,NG,outsc,0.82
5,4,NG,outsc,0.71
6,1,NG,bp,0.69
6,2,OK,OK,0.00
6,3,NG,outsc,0.80
6,4,NG,outsc,0.76
7,1,NG,SC,0.88
7,2,NG,bp,0.87
7,3,OK,OK,0.00
7,4,OK,OK,0.00
8,1,OK,OK,0.00
8,2,NG,bp,0.75
8,3,NG,outsc,0.59
8,4,OK,OK,0.00
9,1,OK,bp,0.40
9,2,NG,bp,0.81
9,3,OK,OK,0.00
9,4,NG,outsc,0.73
10,1,NG,bp,0.47
10,2,OK,OK,0.00
10,3,NG,outsc,0.85
10,4,NG,outsc,0.74
11,1,NG,WP,0.61
11,2,NG,bp,0.77
11,3,NG,outsc,0.84
11,4,NG,outsc,0.83
12,1,OK,OK,0.00
12,2,NG,bp,0.79
12,3,NG,outsc,0.84
12,4,NG,outsc,0.81
13,1,NG,bp,0.50
13,2,NG,bp,0.64
13,3,NG,outsc,0.75
13,4,NG,outsc,0.75
14,1,OK,OK,0.00
14,2,OK,OK,0.00
14,3,NG,outsc,0.73
14,4,NG,outsc,0.80
15,1,OK,OK,0.00
15,2,NG,bp,0.49
15,3,NG,outsc,0.76
15,4,OK,OK,0.00
16,1,NG,bp,0.71
16,2,NG,bp,0.51
16,3,NG,outsc,0.77
16,4,NG,outsc,0.75
17,1,NG,bp,0.60
17,2,NG,bp,0.42
17,3,NG,outsc,0.64
17,4,NG,outsc,0.75
18,1,OK,bp,0.30
18,2,NG,bp,0.82
18,3,NG,outsc,0.79
18,4,NG,outsc,0.84
19,1,OK,bp,0.35
19,2,OK,OK,0.00
19,3,OK,OK,0.00
19,4,NG,outsc,0.71
20,1,OK,OK,0.00
20,2,NG,bp,0.75
20,3,NG,outsc,0.85
20,4,NG,outsc,0.84
21,1,OK,OK,0.00
21,2,NG,bp,0.51
21,3,NG,outsc,0.83
21,4,NG,outsc,0.72
22,1,OK,OK,0.00
22,2,OK,OK,0.00
22,3,NG,outsc,0.76
22,4,OK,OK,0.00
23,1,NG,SC,0.51
23,2,NG,bp,0.48
23,3,NG,outsc,0.73
23,4,NG,outsc,0.63
24,1,NG,bp,0.56
24,2,NG,bp,0.71
24,3,NG,outsc,0.75
24,4,NG,outsc,0.66
25,1,OK,OK,0.00
25,2,OK,OK,0.00
25,3,NG,outsc,0.53
25,4,OK,OK,0.00
