
==== 1+2站/3+4站合併結果 ====
樣品ID,組別,合併結果,分數,瑕疵名稱
0,1+2,OK,0.00,OK
0,3+4,NG,0.80,outsc
1,1+2,OK,0.00,OK
1,3+4,NG,0.79,outsc
2,1+2,OK,0.00,OK
2,3+4,NG,0.85,outsc
3,1+2,OK,0.00,OK
3,3+4,NG,0.80,outsc
4,1+2,NG,0.42,bp
4,3+4,NG,0.78,outsc
5,1+2,OK,0.00,OK
5,3+4,OK,0.37,outsc
6,1+2,OK,0.00,OK
6,3+4,NG,0.83,outsc
7,1+2,NG,0.83,bp
7,3+4,NG,0.82,outsc
8,1+2,OK,0.00,OK
8,3+4,NG,0.84,outsc
9,1+2,OK,0.00,OK
9,3+4,NG,0.62,outsc
10,1+2,NG,0.83,bp
10,3+4,OK,0.26,outsc
11,1+2,OK,0.00,OK
11,3+4,NG,0.86,outsc
12,1+2,NG,0.81,wp
12,3+4,OK,0.00,OK
13,1+2,NG,0.85,bp
13,3+4,NG,0.83,outsc
14,1+2,OK,0.00,OK
14,3+4,NG,0.80,outsc
15,1+2,OK,0.00,OK
15,3+4,OK,0.00,OK
16,1+2,OK,0.00,OK
16,3+4,OK,0.00,OK
17,1+2,NG,0.80,bp
17,3+4,NG,0.48,outsc
18,1+2,NG,0.80,bp
18,3+4,NG,0.84,outsc
19,1+2,NG,0.78,bp
19,3+4,NG,0.87,outsc
20,1+2,NG,0.79,bp
20,3+4,OK,0.00,OK
21,1+2,NG,0.80,bp
21,3+4,OK,0.00,OK
22,1+2,OK,0.00,OK
22,3+4,NG,0.77,outsc
23,1+2,OK,0.00,OK
23,3+4,NG,0.68,outsc
24,1+2,NG,0.57,SC
24,3+4,NG,0.79,outsc
25,1+2,OK,0.00,OK
25,3+4,OK,0.00,OK
26,1+2,OK,0.00,OK
26,3+4,NG,0.82,outsc
27,1+2,NG,0.78,wp
27,3+4,NG,0.78,outsc
28,1+2,NG,0.57,SC
28,3+4,NG,0.81,outsc
29,1+2,OK,0.34,bp
29,3+4,NG,0.55,outsc
30,1+2,NG,0.75,bp
30,3+4,NG,0.90,outsc
31,1+2,OK,0.00,OK
31,3+4,NG,0.83,outsc
32,1+2,NG,0.69,bp
32,3+4,NG,0.81,outsc
33,1+2,NG,0.81,bp
33,3+4,NG,0.77,outsc
34,1+2,OK,0.00,OK
34,3+4,NG,0.83,outsc
35,1+2,NG,0.87,bp
35,3+4,NG,0.82,outsc
36,1+2,OK,0.00,OK
36,3+4,OK,0.00,OK
37,1+2,OK,0.00,OK
37,3+4,NG,0.71,outsc
38,1+2,OK,0.00,OK
38,3+4,NG,0.76,outsc
39,1+2,NG,0.83,wp
39,3+4,NG,0.84,outsc
40,1+2,OK,0.00,OK
40,3+4,NG,0.85,outsc
41,1+2,OK,0.00,OK
41,3+4,NG,0.76,outsc
42,1+2,NG,0.80,wp
42,3+4,NG,0.86,outsc
43,1+2,OK,0.00,OK
43,3+4,NG,0.76,outsc
44,1+2,NG,0.76,bp
44,3+4,NG,0.87,outsc
45,1+2,OK,0.00,OK
45,3+4,NG,0.63,outsc
46,1+2,OK,0.00,OK
46,3+4,NG,0.74,outsc
47,1+2,OK,0.00,OK
47,3+4,NG,0.80,outsc
48,1+2,OK,0.00,OK
48,3+4,NG,0.86,outsc
49,1+2,OK,0.00,OK
49,3+4,NG,0.84,outsc
50,1+2,OK,0.00,OK
50,3+4,NG,0.80,outsc
51,1+2,OK,0.00,OK
51,3+4,NG,0.77,outsc
52,1+2,OK,0.00,OK
52,3+4,NG,0.86,outsc
53,1+2,OK,0.00,OK
53,3+4,NG,0.79,outsc
54,1+2,OK,0.00,OK
54,3+4,NG,0.86,outsc

